location,year,plot,block,variety,inoculum,inocType,isolate,dt,odate,dap,syInc_dy,syinc_cum,myInc_obs,myInc_cum,myInc_dy,incAll4_dy,incAll4_cum,incAll4_obs,syInc_obs,germ_dy/dt,sy_dy/dt,can_cover
Quincy,2020,121,1,GA06G,Grn-JA25,Grn,JAMA225,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,42.85714286
Quincy,2020,121,1,GA06G,Grn-JA25,Grn,JAMA225,11,7/23/2020,69,5,5,0,0,0,0,0,0,5,0,0.454545455,62.08791209
Quincy,2020,121,1,GA06G,Grn-JA25,Grn,JAMA225,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,84.06593407
Quincy,2020,121,1,GA06G,Grn-JA25,Grn,JAMA225,14,8/20/2020,97,0,0,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,121,1,GA06G,Grn-JA25,Grn,JAMA225,14,9/3/2020,111,10,10,0,5,0,5,10,5,10,0,0.714285714,100
Quincy,2020,121,1,GA06G,Grn-JA25,Grn,JAMA225,18,9/21/2020,129,0,0,0,5,0,0,10,0,0,0,0,100
Quincy,2020,122,1,GA06G,Control,Con,0,58,7/12/2020,58,15,15,0,0,0,0,0,0,15,0,0.25862069,47.25274725
Quincy,2020,122,1,GA06G,Control,Con,0,11,7/23/2020,69,10,10,0,0,0,0,0,0,10,0,0.909090909,69.23076923
Quincy,2020,122,1,GA06G,Control,Con,0,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,90.65934066
Quincy,2020,122,1,GA06G,Control,Con,0,14,8/20/2020,97,10,10,5,5,5,5,5,5,10,0.357142857,0.714285714,100
Quincy,2020,122,1,GA06G,Control,Con,0,14,9/3/2020,111,5,5,0,5,0,0,5,0,5,0,0.357142857,100
Quincy,2020,122,1,GA06G,Control,Con,0,18,9/21/2020,129,10,10,0,5,0,0,5,0,10,0,0.555555556,100
Quincy,2020,202,2,GA06G,Cont-Grn,G_c,0,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,46.7032967
Quincy,2020,202,2,GA06G,Cont-Grn,G_c,0,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,68.68131868
Quincy,2020,202,2,GA06G,Cont-Grn,G_c,0,14,8/6/2020,83,0,0,5,5,5,5,5,5,0,0.357142857,0,86.81318681
Quincy,2020,202,2,GA06G,Cont-Grn,G_c,0,14,8/20/2020,97,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,202,2,GA06G,Cont-Grn,G_c,0,14,9/3/2020,111,0,0,0,5,0,5,10,5,0,0,0,100
Quincy,2020,202,2,GA06G,Cont-Grn,G_c,0,18,9/21/2020,129,0,0,0,5,0,0,10,0,0,0,0,100
Quincy,2020,203,2,GA06G,Scl-LE48,Scl,LE48,58,7/12/2020,58,0,0,5,5,5,5,5,5,0,0.086206897,0,60.98901099
Quincy,2020,203,2,GA06G,Scl-LE48,Scl,LE48,11,7/23/2020,69,0,0,5,10,5,5,10,5,0,0.454545455,0,79.67032967
Quincy,2020,203,2,GA06G,Scl-LE48,Scl,LE48,14,8/6/2020,83,25,25,25,35,25,25,35,25,25,1.785714286,1.785714286,98.9010989
Quincy,2020,203,2,GA06G,Scl-LE48,Scl,LE48,14,8/20/2020,97,5,5,65,80,45,45,80,65,5,3.214285714,0.357142857,100
Quincy,2020,203,2,GA06G,Scl-LE48,Scl,LE48,14,9/3/2020,111,0,5,5,85,5,20,100,95,0,0.357142857,0,100
Quincy,2020,203,2,GA06G,Scl-LE48,Scl,LE48,18,9/21/2020,129,0,0,0,85,0,0,100,80,0,0,0,100
Quincy,2020,204,2,GA06G,Control,Con,0,58,7/12/2020,58,15,15,0,0,0,0,0,0,15,0,0.25862069,60.98901099
Quincy,2020,204,2,GA06G,Control,Con,0,11,7/23/2020,69,20,20,0,0,0,0,0,0,20,0,1.818181818,75.27472527
Quincy,2020,204,2,GA06G,Control,Con,0,14,8/6/2020,83,5,5,0,0,0,0,0,0,5,0,0.357142857,96.7032967
Quincy,2020,204,2,GA06G,Control,Con,0,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,204,2,GA06G,Control,Con,0,14,9/3/2020,111,10,10,0,0,0,0,0,0,10,0,0.714285714,100
Quincy,2020,204,2,GA06G,Control,Con,0,18,9/21/2020,129,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,205,2,GA06G,Scl-MA22,Scl,MA22,58,7/12/2020,58,20,20,0,0,0,0,0,0,20,0,0.344827586,56.04395604
Quincy,2020,205,2,GA06G,Scl-MA22,Scl,MA22,11,7/23/2020,69,5,5,5,5,5,5,5,5,5,0.454545455,0.454545455,82.96703297
Quincy,2020,205,2,GA06G,Scl-MA22,Scl,MA22,14,8/6/2020,83,5,5,10,15,10,10,15,10,5,0.714285714,0.357142857,100
Quincy,2020,205,2,GA06G,Scl-MA22,Scl,MA22,14,8/20/2020,97,25,25,50,60,45,45,60,50,25,3.214285714,1.785714286,100
Quincy,2020,205,2,GA06G,Scl-MA22,Scl,MA22,14,9/3/2020,111,0,0,5,65,5,15,75,35,0,0.357142857,0,100
Quincy,2020,205,2,GA06G,Scl-MA22,Scl,MA22,18,9/21/2020,129,0,0,0,65,0,0,75,30,0,0,0,100
Quincy,2020,206,2,GA06G,Grn-JA25,Grn,JAMA225,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,61.53846154
Quincy,2020,206,2,GA06G,Grn-JA25,Grn,JAMA225,11,7/23/2020,69,5,5,5,5,5,5,5,5,5,0.454545455,0.454545455,81.31868132
Quincy,2020,206,2,GA06G,Grn-JA25,Grn,JAMA225,14,8/6/2020,83,0,0,0,5,0,0,5,0,0,0,0,91.75824176
Quincy,2020,206,2,GA06G,Grn-JA25,Grn,JAMA225,14,8/20/2020,97,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,206,2,GA06G,Grn-JA25,Grn,JAMA225,14,9/3/2020,111,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,206,2,GA06G,Grn-JA25,Grn,JAMA225,18,9/21/2020,129,0,0,0,5,0,10,15,10,0,0,0,100
Quincy,2020,207,2,GA06G,Grn-MA22,Grn,MA22,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,50.54945055
Quincy,2020,207,2,GA06G,Grn-MA22,Grn,MA22,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,65.93406593
Quincy,2020,207,2,GA06G,Grn-MA22,Grn,MA22,14,8/6/2020,83,20,40,5,5,5,5,5,5,35,0.357142857,1.428571429,88.46153846
Quincy,2020,207,2,GA06G,Grn-MA22,Grn,MA22,14,8/20/2020,97,0,0,5,10,5,5,10,5,0,0.357142857,0,100
Quincy,2020,207,2,GA06G,Grn-MA22,Grn,MA22,14,9/3/2020,111,0,5,5,10,0,5,15,15,0,0,0,100
Quincy,2020,207,2,GA06G,Grn-MA22,Grn,MA22,18,9/21/2020,129,0,10,0,10,0,20,35,25,0,0,0,100
Quincy,2020,209,2,GA06G,Scl-JA25,Scl,JAMA225,58,7/12/2020,58,15,15,0,0,0,0,0,0,15,0,0.25862069,48.9010989
Quincy,2020,209,2,GA06G,Scl-JA25,Scl,JAMA225,11,7/23/2020,69,35,55,5,5,5,5,5,5,45,0.454545455,3.181818182,76.37362637
Quincy,2020,209,2,GA06G,Scl-JA25,Scl,JAMA225,14,8/6/2020,83,20,25,0,5,0,0,5,0,20,0,1.428571429,90.10989011
Quincy,2020,209,2,GA06G,Scl-JA25,Scl,JAMA225,14,8/20/2020,97,0,0,5,10,5,5,10,5,0,0.357142857,0,100
Quincy,2020,209,2,GA06G,Scl-JA25,Scl,JAMA225,14,9/3/2020,111,0,0,0,10,0,0,10,0,0,0,0,100
Quincy,2020,209,2,GA06G,Scl-JA25,Scl,JAMA225,18,9/21/2020,129,0,0,0,10,0,10,20,10,0,0,0,100
Quincy,2020,211,2,GA06G,Grn-LE48,Grn,LE48,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,68.68131868
Quincy,2020,211,2,GA06G,Grn-LE48,Grn,LE48,11,7/23/2020,69,0,0,5,5,5,5,5,5,0,0.454545455,0,79.12087912
Quincy,2020,211,2,GA06G,Grn-LE48,Grn,LE48,14,8/6/2020,83,0,0,35,35,30,30,35,35,0,2.142857143,0,100
Quincy,2020,211,2,GA06G,Grn-LE48,Grn,LE48,14,8/20/2020,97,0,0,60,65,30,30,65,60,0,2.142857143,0,100
Quincy,2020,211,2,GA06G,Grn-LE48,Grn,LE48,14,9/3/2020,111,0,0,0,65,0,10,75,55,0,0,0,100
Quincy,2020,211,2,GA06G,Grn-LE48,Grn,LE48,18,9/21/2020,129,0,0,0,65,0,5,80,65,0,0,0,100
Quincy,2020,213,2,TUF297,Scl-JA25,Scl,JAMA225,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,71.42857143
Quincy,2020,213,2,TUF297,Scl-JA25,Scl,JAMA225,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,213,2,TUF297,Scl-JA25,Scl,JAMA225,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,213,2,TUF297,Scl-JA25,Scl,JAMA225,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,213,2,TUF297,Scl-JA25,Scl,JAMA225,14,9/3/2020,111,5,5,0,0,0,0,0,0,5,0,0.357142857,100
Quincy,2020,213,2,TUF297,Scl-JA25,Scl,JAMA225,18,9/21/2020,129,0,5,0,0,0,0,0,0,0,0,0,100
Quincy,2020,214,2,TUF297,Control,Con,0,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,74.17582418
Quincy,2020,214,2,TUF297,Control,Con,0,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,97.25274725
Quincy,2020,214,2,TUF297,Control,Con,0,14,8/6/2020,83,10,20,0,0,0,0,0,0,10,0,0.714285714,100
Quincy,2020,214,2,TUF297,Control,Con,0,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,214,2,TUF297,Control,Con,0,14,9/3/2020,111,40,55,0,0,0,0,0,0,50,0,2.857142857,100
Quincy,2020,214,2,TUF297,Control,Con,0,18,9/21/2020,129,10,20,0,0,0,0,0,0,20,0,0.555555556,100
Quincy,2020,215,2,TUF297,Scl-LE48,Scl,LE48,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,65.38461538
Quincy,2020,215,2,TUF297,Scl-LE48,Scl,LE48,11,7/23/2020,69,10,20,25,25,25,25,25,25,15,2.272727273,0.909090909,87.91208791
Quincy,2020,215,2,TUF297,Scl-LE48,Scl,LE48,14,8/6/2020,83,0,5,0,25,0,0,25,0,0,0,0,100
Quincy,2020,215,2,TUF297,Scl-LE48,Scl,LE48,14,8/20/2020,97,0,10,40,45,20,20,45,40,5,1.428571429,0,100
Quincy,2020,215,2,TUF297,Scl-LE48,Scl,LE48,14,9/3/2020,111,0,0,5,50,5,20,65,40,0,0.357142857,0,100
Quincy,2020,215,2,TUF297,Scl-LE48,Scl,LE48,18,9/21/2020,129,0,0,0,50,0,5,70,35,0,0,0,100
Quincy,2020,217,2,TUF297,Grn-LE48,Grn,LE48,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,67.58241758
Quincy,2020,217,2,TUF297,Grn-LE48,Grn,LE48,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,94.50549451
Quincy,2020,217,2,TUF297,Grn-LE48,Grn,LE48,14,8/6/2020,83,0,0,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,217,2,TUF297,Grn-LE48,Grn,LE48,14,8/20/2020,97,0,0,5,5,0,0,5,5,0,0,0,100
Quincy,2020,217,2,TUF297,Grn-LE48,Grn,LE48,14,9/3/2020,111,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,217,2,TUF297,Grn-LE48,Grn,LE48,18,9/21/2020,129,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,218,2,TUF297,Cont-Grn,G_c,0,58,7/12/2020,58,15,40,0,0,0,0,0,0,35,0,0.25862069,54.3956044
Quincy,2020,218,2,TUF297,Cont-Grn,G_c,0,11,7/23/2020,69,20,25,0,0,0,0,0,0,25,0,1.818181818,75.27472527
Quincy,2020,218,2,TUF297,Cont-Grn,G_c,0,14,8/6/2020,83,0,5,0,0,0,0,0,0,0,0,0,100
Quincy,2020,218,2,TUF297,Cont-Grn,G_c,0,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,218,2,TUF297,Cont-Grn,G_c,0,14,9/3/2020,111,10,25,0,0,0,0,0,0,20,0,0.714285714,100
Quincy,2020,218,2,TUF297,Cont-Grn,G_c,0,18,9/21/2020,129,5,25,0,0,0,0,0,0,20,0,0.277777778,100
Quincy,2020,219,2,TUF297,Grn-MA22,Grn,MA22,58,7/12/2020,58,0,5,0,0,0,0,0,0,0,0,0,81.86813187
Quincy,2020,219,2,TUF297,Grn-MA22,Grn,MA22,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,219,2,TUF297,Grn-MA22,Grn,MA22,14,8/6/2020,83,0,10,5,5,5,5,5,5,5,0.357142857,0,100
Quincy,2020,219,2,TUF297,Grn-MA22,Grn,MA22,14,8/20/2020,97,0,0,5,5,0,0,5,5,0,0,0,100
Quincy,2020,219,2,TUF297,Grn-MA22,Grn,MA22,14,9/3/2020,111,20,40,0,5,0,20,25,25,35,0,1.428571429,100
Quincy,2020,219,2,TUF297,Grn-MA22,Grn,MA22,18,9/21/2020,129,0,5,0,5,0,0,25,5,0,0,0,100
Quincy,2020,220,2,TUF297,Grn-JA25,Grn,JAMA225,58,7/12/2020,58,25,30,0,0,0,0,0,0,30,0,0.431034483,71.42857143
Quincy,2020,220,2,TUF297,Grn-JA25,Grn,JAMA225,11,7/23/2020,69,10,35,0,0,0,0,0,0,15,0,0.909090909,100
Quincy,2020,220,2,TUF297,Grn-JA25,Grn,JAMA225,14,8/6/2020,83,0,0,15,15,15,15,15,15,0,1.071428571,0,100
Quincy,2020,220,2,TUF297,Grn-JA25,Grn,JAMA225,14,8/20/2020,97,0,0,0,15,0,0,15,0,0,0,0,100
Quincy,2020,220,2,TUF297,Grn-JA25,Grn,JAMA225,14,9/3/2020,111,20,20,0,15,0,0,15,0,20,0,1.428571429,100
Quincy,2020,220,2,TUF297,Grn-JA25,Grn,JAMA225,18,9/21/2020,129,0,5,0,15,0,0,15,0,0,0,0,100
Quincy,2020,222,2,TUF297,Scl-MA22,Scl,MA22,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,71.97802198
Quincy,2020,222,2,TUF297,Scl-MA22,Scl,MA22,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,94.50549451
Quincy,2020,222,2,TUF297,Scl-MA22,Scl,MA22,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,222,2,TUF297,Scl-MA22,Scl,MA22,14,8/20/2020,97,0,0,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,222,2,TUF297,Scl-MA22,Scl,MA22,14,9/3/2020,111,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,222,2,TUF297,Scl-MA22,Scl,MA22,18,9/21/2020,129,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,303,3,GA06G,Control,Con,0,58,7/12/2020,58,0,40,0,0,0,0,0,0,20,0,0,65.38461538
Quincy,2020,303,3,GA06G,Control,Con,0,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,74.17582418
Quincy,2020,303,3,GA06G,Control,Con,0,14,8/6/2020,83,0,5,0,0,0,0,0,0,0,0,0,93.40659341
Quincy,2020,303,3,GA06G,Control,Con,0,14,8/20/2020,97,0,10,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,303,3,GA06G,Control,Con,0,14,9/3/2020,111,0,15,0,5,0,0,5,0,10,0,0,100
Quincy,2020,303,3,GA06G,Control,Con,0,18,9/21/2020,129,0,55,0,5,0,0,5,0,10,0,0,100
Quincy,2020,304,3,GA06G,Cont-Grn,G_c,0,58,7/12/2020,58,0,25,0,0,0,0,0,0,0,0,0,45.6043956
Quincy,2020,304,3,GA06G,Cont-Grn,G_c,0,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,73.62637363
Quincy,2020,304,3,GA06G,Cont-Grn,G_c,0,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,90.65934066
Quincy,2020,304,3,GA06G,Cont-Grn,G_c,0,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,304,3,GA06G,Cont-Grn,G_c,0,14,9/3/2020,111,0,0,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,304,3,GA06G,Cont-Grn,G_c,0,18,9/21/2020,129,5,5,0,5,0,0,5,0,5,0,0.277777778,100
Quincy,2020,305,3,GA06G,Scl-LE48,Scl,LE48,58,7/12/2020,58,0,0,20,20,20,20,20,20,0,0.344827586,0,71.97802198
Quincy,2020,305,3,GA06G,Scl-LE48,Scl,LE48,11,7/23/2020,69,0,0,5,25,5,5,25,5,0,0.454545455,0,83.51648352
Quincy,2020,305,3,GA06G,Scl-LE48,Scl,LE48,14,8/6/2020,83,0,0,15,35,10,10,35,15,0,0.714285714,0,100
Quincy,2020,305,3,GA06G,Scl-LE48,Scl,LE48,14,8/20/2020,97,0,0,70,75,40,40,75,70,0,2.857142857,0,100
Quincy,2020,305,3,GA06G,Scl-LE48,Scl,LE48,14,9/3/2020,111,0,0,0,75,0,20,95,75,0,0,0,100
Quincy,2020,305,3,GA06G,Scl-LE48,Scl,LE48,18,9/21/2020,129,0,0,0,75,0,0,95,65,0,0,0,100
Quincy,2020,306,3,GA06G,Grn-MA22,Grn,MA22,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,68.13186813
Quincy,2020,306,3,GA06G,Grn-MA22,Grn,MA22,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,87.91208791
Quincy,2020,306,3,GA06G,Grn-MA22,Grn,MA22,14,8/6/2020,83,0,5,0,0,0,0,0,0,0,0,0,98.35164835
Quincy,2020,306,3,GA06G,Grn-MA22,Grn,MA22,14,8/20/2020,97,0,5,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,306,3,GA06G,Grn-MA22,Grn,MA22,14,9/3/2020,111,0,0,5,10,5,25,30,25,0,0.357142857,0,100
Quincy,2020,306,3,GA06G,Grn-MA22,Grn,MA22,18,9/21/2020,129,0,0,0,10,0,5,35,20,0,0,0,100
Quincy,2020,308,3,GA06G,Scl-JA25,Scl,JAMA225,58,7/12/2020,58,5,25,0,0,0,0,0,0,5,0,0.086206897,52.74725275
Quincy,2020,308,3,GA06G,Scl-JA25,Scl,JAMA225,11,7/23/2020,69,0,0,5,5,5,5,5,5,0,0.454545455,0,78.02197802
Quincy,2020,308,3,GA06G,Scl-JA25,Scl,JAMA225,14,8/6/2020,83,0,55,0,5,0,0,5,0,10,0,0,89.01098901
Quincy,2020,308,3,GA06G,Scl-JA25,Scl,JAMA225,14,8/20/2020,97,0,20,20,25,20,20,25,20,0,1.428571429,0,100
Quincy,2020,308,3,GA06G,Scl-JA25,Scl,JAMA225,14,9/3/2020,111,0,0,0,25,0,0,25,0,0,0,0,100
Quincy,2020,308,3,GA06G,Scl-JA25,Scl,JAMA225,18,9/21/2020,129,0,20,0,25,0,0,25,0,5,0,0,100
Quincy,2020,309,3,GA06G,Grn-JA25,Grn,JAMA225,58,7/12/2020,58,0,5,0,0,0,0,0,0,0,0,0,64.28571429
Quincy,2020,309,3,GA06G,Grn-JA25,Grn,JAMA225,11,7/23/2020,69,0,10,0,0,0,0,0,0,5,0,0,83.51648352
Quincy,2020,309,3,GA06G,Grn-JA25,Grn,JAMA225,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,309,3,GA06G,Grn-JA25,Grn,JAMA225,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,309,3,GA06G,Grn-JA25,Grn,JAMA225,14,9/3/2020,111,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,309,3,GA06G,Grn-JA25,Grn,JAMA225,18,9/21/2020,129,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,310,3,GA06G,Grn-LE48,Grn,LE48,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,62.08791209
Quincy,2020,310,3,GA06G,Grn-LE48,Grn,LE48,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,83.51648352
Quincy,2020,310,3,GA06G,Grn-LE48,Grn,LE48,14,8/6/2020,83,0,0,5,5,5,5,5,5,0,0.357142857,0,97.8021978
Quincy,2020,310,3,GA06G,Grn-LE48,Grn,LE48,14,8/20/2020,97,0,0,20,25,20,20,25,20,0,1.428571429,0,100
Quincy,2020,310,3,GA06G,Grn-LE48,Grn,LE48,14,9/3/2020,111,0,40,0,25,0,10,35,30,10,0,0,100
Quincy,2020,310,3,GA06G,Grn-LE48,Grn,LE48,18,9/21/2020,129,5,30,0,25,0,5,40,35,15,0,0.277777778,100
Quincy,2020,311,3,GA06G,Scl-MA22,Scl,MA22,58,7/12/2020,58,0,5,0,0,0,0,0,0,0,0,0,62.08791209
Quincy,2020,311,3,GA06G,Scl-MA22,Scl,MA22,11,7/23/2020,69,0,0,5,5,5,5,5,5,0,0.454545455,0,73.62637363
Quincy,2020,311,3,GA06G,Scl-MA22,Scl,MA22,14,8/6/2020,83,0,25,10,10,5,5,10,10,0,0.357142857,0,91.75824176
Quincy,2020,311,3,GA06G,Scl-MA22,Scl,MA22,14,8/20/2020,97,0,25,55,55,45,45,55,55,0,3.214285714,0,100
Quincy,2020,311,3,GA06G,Scl-MA22,Scl,MA22,14,9/3/2020,111,0,5,0,55,0,10,65,45,0,0,0,100
Quincy,2020,311,3,GA06G,Scl-MA22,Scl,MA22,18,9/21/2020,129,0,0,0,55,0,0,65,20,0,0,0,100
Quincy,2020,312,3,TUF297,Cont-Grn,G_c,0,58,7/12/2020,58,0,10,0,0,0,0,0,0,0,0,0,59.89010989
Quincy,2020,312,3,TUF297,Cont-Grn,G_c,0,11,7/23/2020,69,0,0,5,5,5,5,5,5,0,0.454545455,0,91.20879121
Quincy,2020,312,3,TUF297,Cont-Grn,G_c,0,14,8/6/2020,83,0,40,0,5,0,0,5,0,10,0,0,100
Quincy,2020,312,3,TUF297,Cont-Grn,G_c,0,14,8/20/2020,97,0,5,5,10,5,5,10,5,0,0.357142857,0,100
Quincy,2020,312,3,TUF297,Cont-Grn,G_c,0,14,9/3/2020,111,0,30,0,10,0,0,10,0,0,0,0,100
Quincy,2020,312,3,TUF297,Cont-Grn,G_c,0,18,9/21/2020,129,0,35,0,10,0,0,10,0,0,0,0,100
Quincy,2020,313,3,TUF297,Grn-LE48,Grn,LE48,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,71.42857143
Quincy,2020,313,3,TUF297,Grn-LE48,Grn,LE48,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,313,3,TUF297,Grn-LE48,Grn,LE48,14,8/6/2020,83,0,20,5,5,5,5,5,5,0,0.357142857,0,100
Quincy,2020,313,3,TUF297,Grn-LE48,Grn,LE48,14,8/20/2020,97,0,5,25,25,20,20,25,25,0,1.428571429,0,100
Quincy,2020,313,3,TUF297,Grn-LE48,Grn,LE48,14,9/3/2020,111,0,0,5,30,5,10,35,25,0,0.357142857,0,100
Quincy,2020,313,3,TUF297,Grn-LE48,Grn,LE48,18,9/21/2020,129,0,0,0,30,0,10,45,20,0,0,0,100
Quincy,2020,314,3,TUF297,Control,Con,0,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,79.12087912
Quincy,2020,314,3,TUF297,Control,Con,0,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,314,3,TUF297,Control,Con,0,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,314,3,TUF297,Control,Con,0,14,8/20/2020,97,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,314,3,TUF297,Control,Con,0,14,9/3/2020,111,30,70,0,0,0,0,0,0,65,0,2.142857143,100
Quincy,2020,314,3,TUF297,Control,Con,0,18,9/21/2020,129,10,10,0,0,0,0,0,0,10,0,0.555555556,100
Quincy,2020,315,3,TUF297,Grn-MA22,Grn,MA22,58,7/12/2020,58,20,25,0,0,0,0,0,0,20,0,0.344827586,71.42857143
Quincy,2020,315,3,TUF297,Grn-MA22,Grn,MA22,11,7/23/2020,69,5,15,0,0,0,0,0,0,5,0,0.454545455,100
Quincy,2020,315,3,TUF297,Grn-MA22,Grn,MA22,14,8/6/2020,83,5,20,5,5,5,5,5,5,15,0.357142857,0.357142857,100
Quincy,2020,315,3,TUF297,Grn-MA22,Grn,MA22,14,8/20/2020,97,15,70,0,5,0,0,5,0,55,0,1.071428571,100
Quincy,2020,315,3,TUF297,Grn-MA22,Grn,MA22,14,9/3/2020,111,20,45,0,5,0,0,5,0,25,0,1.428571429,100
Quincy,2020,315,3,TUF297,Grn-MA22,Grn,MA22,18,9/21/2020,129,0,0,0,5,0,0,5,0,0,0,0,100
Quincy,2020,317,3,TUF297,Grn-JA25,Grn,JAMA225,58,7/12/2020,58,5,5,0,0,0,0,0,0,5,0,0.086206897,64.83516484
Quincy,2020,317,3,TUF297,Grn-JA25,Grn,JAMA225,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,91.20879121
Quincy,2020,317,3,TUF297,Grn-JA25,Grn,JAMA225,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,317,3,TUF297,Grn-JA25,Grn,JAMA225,14,8/20/2020,97,20,25,0,0,0,0,0,0,20,0,1.428571429,100
Quincy,2020,317,3,TUF297,Grn-JA25,Grn,JAMA225,14,9/3/2020,111,5,5,0,0,0,0,0,0,5,0,0.357142857,100
Quincy,2020,317,3,TUF297,Grn-JA25,Grn,JAMA225,18,9/21/2020,129,0,0,0,0,0,15,15,15,0,0,0,100
Quincy,2020,320,3,TUF297,Scl-MA22,Scl,MA22,58,7/12/2020,58,0,0,0,0,0,0,0,0,0,0,0,54.3956044
Quincy,2020,320,3,TUF297,Scl-MA22,Scl,MA22,11,7/23/2020,69,0,0,0,0,0,0,0,0,0,0,0,84.06593407
Quincy,2020,320,3,TUF297,Scl-MA22,Scl,MA22,14,8/6/2020,83,0,0,0,0,0,0,0,0,0,0,0,100
Quincy,2020,320,3,TUF297,Scl-MA22,Scl,MA22,14,8/20/2020,97,5,5,15,15,15,15,15,15,5,1.071428571,0.357142857,100
Quincy,2020,320,3,TUF297,Scl-MA22,Scl,MA22,14,9/3/2020,111,0,0,0,15,0,0,15,5,0,0,0,100
Quincy,2020,320,3,TUF297,Scl-MA22,Scl,MA22,18,9/21/2020,129,0,0,0,15,0,0,15,0,0,0,0,100
Quincy,2020,321,3,TUF297,Scl-LE48,Scl,LE48,58,7/12/2020,58,5,10,0,0,0,0,0,0,5,0,0.086206897,79.12087912
Quincy,2020,321,3,TUF297,Scl-LE48,Scl,LE48,11,7/23/2020,69,0,5,0,0,0,0,0,0,0,0,0,100
Quincy,2020,321,3,TUF297,Scl-LE48,Scl,LE48,14,8/6/2020,83,5,5,5,5,5,5,5,5,5,0.357142857,0.357142857,100
Quincy,2020,321,3,TUF297,Scl-LE48,Scl,LE48,14,8/20/2020,97,15,15,0,5,0,0,5,0,15,0,1.071428571,100
